dataset,method,round,phase,existing_id,existing_ood,newcomer_id,newcomer_ood
fashionmnist,cwFedAvg,66,phase2,0.7325,0.28295833,0.5335,0.4314375
fashionmnist,cwFedAvg,67,phase2,0.737,0.28466667,0.53875,0.4319375
fashionmnist,cwFedAvg,68,phase2,0.739,0.293,0.545,0.4345625
fashionmnist,cwFedAvg,69,phase2,0.74166667,0.29095833,0.56425,0.4315
fashionmnist,cwFedAvg,70,phase2,0.74066667,0.29229167,0.5695,0.4335
fashionmnist,cwFedAvg,71,phase2,0.745,0.30141667,0.567,0.4330625
fashionmnist,cwFedAvg,72,phase2,0.74966667,0.30208333,0.56875,0.4346875
fashionmnist,cwFedAvg,73,phase2,0.752,0.29995833,0.58225,0.433875
fashionmnist,cwFedAvg,74,phase2,0.7505,0.30391667,0.578,0.4391875
fashionmnist,cwFedAvg,75,phase2,0.74983333,0.30591667,0.58475,0.4375625
fashionmnist,cwFedAvg,76,phase2,0.7545,0.30458333,0.57825,0.4358125
fashionmnist,cwFedAvg,77,phase2,0.753,0.30020833,0.57975,0.442
fashionmnist,cwFedAvg,78,phase2,0.75466667,0.303625,0.5885,0.4370625
fashionmnist,cwFedAvg,79,phase2,0.75716667,0.302375,0.592,0.4316875
fashionmnist,cwFedAvg,80,phase2,0.75833333,0.307,0.5955,0.4405
fashionmnist,cwFedAvg,81,phase2,0.761,0.303625,0.604,0.4348125
fashionmnist,cwFedAvg,82,phase2,0.76016667,0.304,0.60325,0.4319375
fashionmnist,cwFedAvg,83,phase2,0.76183333,0.30220833,0.60875,0.4316875
fashionmnist,cwFedAvg,84,phase2,0.76216667,0.30304167,0.61,0.44075
fashionmnist,cwFedAvg,85,phase2,0.76366667,0.298875,0.61925,0.4276875
fashionmnist,cwFedAvg,86,phase2,0.7645,0.29966667,0.61425,0.432875
fashionmnist,cwFedAvg,87,phase2,0.76433333,0.29866667,0.62575,0.4305
fashionmnist,cwFedAvg,88,phase2,0.765,0.2985,0.6255,0.430625
fashionmnist,cwFedAvg,89,phase2,0.76766667,0.296625,0.6295,0.42675
fashionmnist,cwFedAvg,90,phase2,0.7705,0.295125,0.63275,0.4276875
fashionmnist,cwFedAvg,91,phase2,0.76966667,0.29283333,0.63725,0.422125
fashionmnist,cwFedAvg,92,phase2,0.77133333,0.29195833,0.641,0.4256875
fashionmnist,cwFedAvg,93,phase2,0.77166667,0.29283333,0.6515,0.4190625
fashionmnist,cwFedAvg,94,phase2,0.77466667,0.2915,0.65225,0.420875
fashionmnist,cwFedAvg,95,phase2,0.775,0.28945833,0.655,0.420125
fashionmnist,cwFedAvg,96,phase2,0.77816667,0.29370833,0.65425,0.4209375
fashionmnist,cwFedAvg,97,phase2,0.779,0.29166667,0.66225,0.41775
fashionmnist,cwFedAvg,98,phase2,0.777,0.29208333,0.665,0.4178125
fashionmnist,cwFedAvg,99,phase2,0.77866667,0.292125,0.6715,0.4126875
fashionmnist,cwFedAvg,100,phase2,0.78466667,0.29245833,0.67525,0.4135
fashionmnist,pFedMe,0,phase1,0.16666667,0.08333333,,
fashionmnist,pFedMe,1,phase1,0.95833333,0.0,,
fashionmnist,pFedMe,2,phase1,0.95933333,0.0,,
fashionmnist,pFedMe,3,phase1,0.96016667,0.0,,
fashionmnist,pFedMe,4,phase1,0.958,0.0,,
fashionmnist,pFedMe,5,phase1,0.96183333,0.0,,
fashionmnist,pFedMe,6,phase1,0.96216667,0.0,,
fashionmnist,pFedMe,7,phase1,0.963,0.0,,
fashionmnist,pFedMe,8,phase1,0.96433333,0.0,,
fashionmnist,pFedMe,9,phase1,0.96083333,0.0,,
fashionmnist,pFedMe,10,phase1,0.96133333,0.0,,
fashionmnist,pFedMe,11,phase1,0.96366667,0.0,,
fashionmnist,pFedMe,12,phase1,0.958,0.0,,
fashionmnist,pFedMe,13,phase1,0.96133333,0.0,,
fashionmnist,pFedMe,14,phase1,0.96333333,0.0,,
fashionmnist,pFedMe,15,phase1,0.95316667,0.0,,
fashionmnist,pFedMe,16,phase1,0.95866667,0.0,,
fashionmnist,pFedMe,17,phase1,0.96233333,0.0,,
fashionmnist,pFedMe,18,phase1,0.96416667,0.0,,
fashionmnist,pFedMe,19,phase1,0.96266667,0.0,,
fashionmnist,pFedMe,20,phase1,0.96066667,0.0,,
fashionmnist,pFedMe,21,phase1,0.95966667,0.0,,
fashionmnist,pFedMe,22,phase1,0.96283333,0.0,,
fashionmnist,pFedMe,23,phase1,0.9615,0.0,,
fashionmnist,pFedMe,24,phase1,0.95983333,0.0,,
fashionmnist,pFedMe,25,phase1,0.96066667,0.0,,
fashionmnist,pFedMe,26,phase1,0.95483333,0.0,,
fashionmnist,pFedMe,27,phase1,0.9615,0.0,,
fashionmnist,pFedMe,28,phase1,0.96366667,0.0,,
fashionmnist,pFedMe,29,phase1,0.96416667,0.0,,
fashionmnist,pFedMe,30,phase1,0.96066667,0.0,,
fashionmnist,pFedMe,31,phase1,0.96216667,0.0,,
fashionmnist,pFedMe,32,phase1,0.96266667,0.0,,
fashionmnist,pFedMe,33,phase1,0.96033333,0.0,,
fashionmnist,pFedMe,34,phase1,0.96066667,0.0,,
fashionmnist,pFedMe,35,phase1,0.959,0.0,,
fashionmnist,pFedMe,36,phase1,0.96383333,0.0,,
fashionmnist,pFedMe,37,phase1,0.963,0.0,,
fashionmnist,pFedMe,38,phase1,0.962,0.0,,
fashionmnist,pFedMe,39,phase1,0.9615,0.0,,
fashionmnist,pFedMe,40,phase1,0.9595,0.0,,
fashionmnist,pFedMe,41,phase1,0.96116667,0.0,,
fashionmnist,pFedMe,42,phase1,0.96183333,0.0,,
fashionmnist,pFedMe,43,phase1,0.96333333,0.0,,
fashionmnist,pFedMe,44,phase1,0.96216667,0.0,,
fashionmnist,pFedMe,45,phase1,0.96116667,0.0,,
fashionmnist,pFedMe,46,phase1,0.96066667,0.0,,
fashionmnist,pFedMe,47,phase1,0.96066667,0.0,,
fashionmnist,pFedMe,48,phase1,0.96166667,0.0,,
fashionmnist,pFedMe,49,phase1,0.96066667,0.0,,
fashionmnist,pFedMe,50,phase1,0.9615,0.0,,
fashionmnist,pFedMe,51,phase2,0.95816667,0.0,0.0,0.125
fashionmnist,pFedMe,52,phase2,0.96533333,0.0,0.996,0.0
fashionmnist,pFedMe,53,phase2,0.95916667,0.0,0.99675,0.0
fashionmnist,pFedMe,54,phase2,0.96283333,0.0,0.997,0.0
fashionmnist,pFedMe,55,phase2,0.96266667,0.0,0.9975,0.0
fashionmnist,pFedMe,56,phase2,0.96016667,0.0,0.9975,0.0
fashionmnist,pFedMe,57,phase2,0.96366667,0.0,0.9975,0.0
fashionmnist,pFedMe,58,phase2,0.96316667,0.0,0.997,0.0
fashionmnist,pFedMe,59,phase2,0.96366667,0.0,0.99675,0.0
fashionmnist,pFedMe,60,phase2,0.96183333,0.0,0.99625,0.0
fashionmnist,pFedMe,61,phase2,0.96366667,0.0,0.997,0.0
fashionmnist,pFedMe,62,phase2,0.96216667,0.0,0.997,0.0
fashionmnist,pFedMe,63,phase2,0.9625,0.0,0.9975,0.0
fashionmnist,pFedMe,64,phase2,0.96283333,0.0,0.997,0.0
fashionmnist,pFedMe,65,phase2,0.96416667,0.0,0.997,0.0
fashionmnist,pFedMe,66,phase2,0.961,0.0,0.997,0.0
fashionmnist,pFedMe,67,phase2,0.96333333,0.0,0.99725,0.0
fashionmnist,pFedMe,68,phase2,0.96483333,0.0,0.99675,0.0
fashionmnist,pFedMe,69,phase2,0.96,0.0,0.9975,0.0
fashionmnist,pFedMe,70,phase2,0.961,0.0,0.99725,0.0
fashionmnist,pFedMe,71,phase2,0.96283333,0.0,0.9975,0.0
fashionmnist,pFedMe,72,phase2,0.96433333,0.0,0.9965,0.0
fashionmnist,pFedMe,73,phase2,0.96416667,0.0,0.99725,0.0
fashionmnist,pFedMe,74,phase2,0.96116667,0.0,0.9975,0.0
fashionmnist,pFedMe,75,phase2,0.9635,0.0,0.99725,0.0
fashionmnist,pFedMe,76,phase2,0.9615,0.0,0.9975,0.0
fashionmnist,pFedMe,77,phase2,0.959,0.0,0.9975,0.0
fashionmnist,pFedMe,78,phase2,0.96133333,0.0,0.9975,0.0
fashionmnist,pFedMe,79,phase2,0.96116667,0.0,0.9975,0.0
fashionmnist,pFedMe,80,phase2,0.95983333,0.0,0.998,0.0
fashionmnist,pFedMe,81,phase2,0.9605,0.0,0.9965,0.0
fashionmnist,pFedMe,82,phase2,0.963,0.0,0.996,0.0
fashionmnist,pFedMe,83,phase2,0.964,0.0,0.99675,0.0
fashionmnist,pFedMe,84,phase2,0.96133333,0.0,0.99725,0.0
fashionmnist,pFedMe,85,phase2,0.96083333,0.0,0.99725,0.0
fashionmnist,pFedMe,86,phase2,0.9615,0.0,0.9975,0.0
fashionmnist,pFedMe,87,phase2,0.96066667,0.0,0.9965,0.0
fashionmnist,pFedMe,88,phase2,0.9625,0.0,0.99775,0.0
fashionmnist,pFedMe,89,phase2,0.95983333,0.0,0.9975,0.0
fashionmnist,pFedMe,90,phase2,0.96233333,0.0,0.99725,0.0
fashionmnist,pFedMe,91,phase2,0.9615,0.0,0.99675,0.0
fashionmnist,pFedMe,92,phase2,0.964,0.0,0.99675,0.0
fashionmnist,pFedMe,93,phase2,0.9635,0.0,0.997,0.0
fashionmnist,pFedMe,94,phase2,0.96266667,0.0,0.997,0.0
fashionmnist,pFedMe,95,phase2,0.96233333,0.0,0.9975,0.0
fashionmnist,pFedMe,96,phase2,0.95883333,0.0,0.99675,0.0
fashionmnist,pFedMe,97,phase2,0.9635,0.0,0.997,0.0
fashionmnist,pFedMe,98,phase2,0.96333333,0.0,0.99725,0.0
fashionmnist,pFedMe,99,phase2,0.96216667,0.0,0.99675,0.0
fashionmnist,pFedMe,100,phase2,0.96366667,0.0,0.997,0.0
