round,phase,dataset_label,dataset,existing_client_count,newcomer_client_count,active_client_count,existing_id_acc,existing_ood_acc,newcomer_id_acc,newcomer_ood_acc,existing_id_client_std,existing_ood_client_std,newcomer_id_client_std,newcomer_ood_client_std,existing_id_evaluated_clients,existing_ood_evaluated_clients,newcomer_id_evaluated_clients,newcomer_ood_evaluated_clients,existing_id_correct,existing_id_samples,existing_ood_correct,existing_ood_samples,newcomer_id_correct,newcomer_id_samples,newcomer_ood_correct,newcomer_ood_samples,round_uplink_mb,round_downlink_mb,round_total_mb,cumulative_uplink_mb,cumulative_downlink_mb,cumulative_total_mb,mean_total_mb_per_logged_round
64,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.38816667,0.15133333,0.27050000,0.29175000,0.15617022,0.07660772,0.04104571,0.01410563,30,30,20,20,2329,6000,3632,24000,1082,4000,4668,16000,196.58393860,196.58393860,393.16787720,8571.05972290,8767.64366150,17338.70338440,266.74928284
65,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39000000,0.15008333,0.27150000,0.29162500,0.15670567,0.07369909,0.05074692,0.01623605,30,30,20,20,2340,6000,3602,24000,1086,4000,4666,16000,196.58393860,196.58393860,393.16787720,8767.64366150,8964.22760010,17731.87126160,268.66471608
66,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39066667,0.15145833,0.27350000,0.29287500,0.15491790,0.07228638,0.04046912,0.01773547,30,30,20,20,2344,6000,3635,24000,1094,4000,4686,16000,196.58393860,196.58393860,393.16787720,8964.22760010,9160.81153870,18125.03913879,270.52297222
67,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39066667,0.15512500,0.27825000,0.29075000,0.15189214,0.07869267,0.03769201,0.01689305,30,30,20,20,2344,6000,3723,24000,1113,4000,4652,16000,196.58393860,196.58393860,393.16787720,9160.81153870,9357.39547729,18518.20701599,272.32657376
68,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39466667,0.15270833,0.28475000,0.29262500,0.15719910,0.07607705,0.03579368,0.01698299,30,30,20,20,2368,6000,3665,24000,1139,4000,4682,16000,196.58393860,196.58393860,393.16787720,9357.39547729,9553.97941589,18911.37489319,274.07789700
69,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39666667,0.15737500,0.29600000,0.29243750,0.15681907,0.07766605,0.03786819,0.01574442,30,30,20,20,2380,6000,3777,24000,1184,4000,4679,16000,196.58393860,196.58393860,393.16787720,9553.97941589,9750.56335449,19304.54277039,275.77918243
70,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39600000,0.16283333,0.29025000,0.29387500,0.15547454,0.07568502,0.04548283,0.01600244,30,30,20,20,2376,6000,3908,24000,1161,4000,4702,16000,196.58393860,196.58393860,393.16787720,9750.56335449,9947.14729309,19697.71064758,277.43254433
71,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39383333,0.16462500,0.29850000,0.29343750,0.15703335,0.07973534,0.04150602,0.01282012,30,30,20,20,2363,6000,3951,24000,1194,4000,4695,16000,196.58393860,196.58393860,393.16787720,9947.14729309,10143.73123169,20090.87852478,279.03997951
72,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39333333,0.16837500,0.30000000,0.29050000,0.15826314,0.07997731,0.04129165,0.01394408,30,30,20,20,2360,6000,4041,24000,1200,4000,4648,16000,196.58393860,196.58393860,393.16787720,10143.73123169,10340.31517029,20484.04640198,280.60337537
73,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39500000,0.16929167,0.30525000,0.29281250,0.15231546,0.08100198,0.03880963,0.01455526,30,30,20,20,2370,6000,4063,24000,1221,4000,4685,16000,196.58393860,196.58393860,393.16787720,10340.31517029,10536.89910889,20877.21427917,282.12451729
