round,phase,dataset_label,dataset,existing_client_count,newcomer_client_count,active_client_count,existing_id_acc,existing_ood_acc,newcomer_id_acc,newcomer_ood_acc,existing_id_client_std,existing_ood_client_std,newcomer_id_client_std,newcomer_ood_client_std,existing_id_evaluated_clients,existing_ood_evaluated_clients,newcomer_id_evaluated_clients,newcomer_ood_evaluated_clients,existing_id_correct,existing_id_samples,existing_ood_correct,existing_ood_samples,newcomer_id_correct,newcomer_id_samples,newcomer_ood_correct,newcomer_ood_samples,round_uplink_mb,round_downlink_mb,round_total_mb,cumulative_uplink_mb,cumulative_downlink_mb,cumulative_total_mb,mean_total_mb_per_logged_round
65,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78616667,0.00000000,0.82200000,0.00000000,0.07054175,0.00000000,0.05816786,0.00000000,30,30,20,20,4717,6000,0,24000,3288,4000,0,16000,196.58393860,196.58393860,393.16787720,8767.64366150,8964.22760010,17731.87126160,268.66471608
66,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78733333,0.00000000,0.81125000,0.00000000,0.07450652,0.00000000,0.06942397,0.00000000,30,30,20,20,4724,6000,0,24000,3245,4000,0,16000,196.58393860,196.58393860,393.16787720,8964.22760010,9160.81153870,18125.03913879,270.52297222
67,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78766667,0.00000000,0.82950000,0.00000000,0.07138783,0.00000000,0.06472828,0.00000000,30,30,20,20,4726,6000,0,24000,3318,4000,0,16000,196.58393860,196.58393860,393.16787720,9160.81153870,9357.39547729,18518.20701599,272.32657376
68,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78483333,0.00000000,0.82625000,0.00000000,0.07171103,0.00000000,0.05098713,0.00000000,30,30,20,20,4709,6000,0,24000,3305,4000,0,16000,196.58393860,196.58393860,393.16787720,9357.39547729,9553.97941589,18911.37489319,274.07789700
69,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78750000,0.00000000,0.84450000,0.00000000,0.06782023,0.00000000,0.06260791,0.00000000,30,30,20,20,4725,6000,0,24000,3378,4000,0,16000,196.58393860,196.58393860,393.16787720,9553.97941589,9750.56335449,19304.54277039,275.77918243
70,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78116667,0.00000000,0.82875000,0.00000000,0.08656099,0.00000000,0.06330235,0.00000000,30,30,20,20,4687,6000,0,24000,3315,4000,0,16000,196.58393860,196.58393860,393.16787720,9750.56335449,9947.14729309,19697.71064758,277.43254433
71,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.79133333,0.00000000,0.82850000,0.00000000,0.08042526,0.00000000,0.06665396,0.00000000,30,30,20,20,4748,6000,0,24000,3314,4000,0,16000,196.58393860,196.58393860,393.16787720,9947.14729309,10143.73123169,20090.87852478,279.03997951
72,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78116667,0.00000000,0.82800000,0.00000000,0.07300323,0.00000000,0.06104097,0.00000000,30,30,20,20,4687,6000,0,24000,3312,4000,0,16000,196.58393860,196.58393860,393.16787720,10143.73123169,10340.31517029,20484.04640198,280.60337537
73,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78566667,0.00000000,0.82225000,0.00000000,0.07519678,0.00000000,0.05535059,0.00000000,30,30,20,20,4714,6000,0,24000,3289,4000,0,16000,196.58393860,196.58393860,393.16787720,10340.31517029,10536.89910889,20877.21427917,282.12451729
74,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.79000000,0.00000000,0.83925000,0.00000000,0.07637626,0.00000000,0.07211579,0.00000000,30,30,20,20,4740,6000,0,24000,3357,4000,0,16000,196.58393860,196.58393860,393.16787720,10536.89910889,10733.48304749,21270.38215637,283.60509542
75,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78533333,0.00000000,0.83325000,0.00000000,0.07244461,0.00000000,0.06199345,0.00000000,30,30,20,20,4712,6000,0,24000,3333,4000,0,16000,196.58393860,196.58393860,393.16787720,10733.48304749,10930.06698608,21663.55003357,285.04671097
76,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78066667,0.00000000,0.82425000,0.00000000,0.07369683,0.00000000,0.07014761,0.00000000,30,30,20,20,4684,6000,0,24000,3297,4000,0,16000,196.58393860,196.58393860,393.16787720,10930.06698608,11126.65092468,22056.71791077,286.45088196
77,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.76266667,0.00000000,0.81950000,0.00000000,0.07940123,0.00000000,0.06902717,0.00000000,30,30,20,20,4576,6000,0,24000,3278,4000,0,16000,196.58393860,196.58393860,393.16787720,11126.65092468,11323.23486328,22449.88578796,287.81904856
78,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.77900000,0.00000000,0.81200000,0.00000000,0.07550276,0.00000000,0.06259792,0.00000000,30,30,20,20,4674,6000,0,24000,3248,4000,0,16000,196.58393860,196.58393860,393.16787720,11323.23486328,11519.81880188,22843.05366516,289.15257804
79,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78266667,0.00000000,0.82375000,0.00000000,0.07268348,0.00000000,0.05398785,0.00000000,30,30,20,20,4696,6000,0,24000,3295,4000,0,16000,196.58393860,196.58393860,393.16787720,11519.81880188,11716.40274048,23236.22154236,290.45276928
